"subject" "item" "condition" "RT" "correct" "roi" "expt"
"1820" "e1_18" 2 "c" 2631 "1" "MainO" "e1"
"1821" "e1_18" 2 "c" 2185 "1" "headnoun" "e1"
"1822" "e1_18" 2 "c" 577 "1" "MainV" "e1"
"1823" "e1_18" 2 "c" 442 "1" "Adv" "e1"
"1824" "e1_18" 2 "c" 371 "1" "de" "e1"
"1825" "e1_18" 2 "c" 848 "1" "RCV" "e1"
"1826" "e1_18" 20 "a" 704 "1" "MainV" "e1"
"1827" "e1_18" 20 "a" 2806 "1" "Adv" "e1"
"1828" "e1_18" 20 "a" 2058 "1" "RCV" "e1"
"1829" "e1_18" 20 "a" 1127 "1" "RCNP" "e1"
"1830" "e1_18" 20 "a" 4621 "1" "MainO" "e1"
"1831" "e1_18" 20 "a" 506 "1" "de" "e1"
"1832" "e1_18" 20 "a" 2957 "1" "headnoun" "e1"
"1833" "e1_18" 21 "b" 1874 "0" "RCV" "e1"
"1834" "e1_18" 21 "b" 2655 "0" "headnoun" "e1"
"1835" "e1_18" 21 "b" 1700 "0" "RCNP" "e1"
"1836" "e1_18" 21 "b" 530 "0" "CL" "e1"
"1837" "e1_18" 21 "b" 5655 "0" "MainO" "e1"
"1838" "e1_18" 21 "b" 736 "0" "MainV" "e1"
"1839" "e1_18" 21 "b" 553 "0" "Adv" "e1"
"1840" "e1_18" 21 "b" 426 "0" "de" "e1"
"1841" "e1_18" 22 "c" 450 "1" "MainV" "e1"
"1842" "e1_18" 22 "c" 642 "1" "BEI" "e1"
"1843" "e1_18" 22 "c" 570 "1" "RCNP" "e1"
"1844" "e1_18" 22 "c" 370 "1" "de" "e1"
"1845" "e1_18" 22 "c" 880 "1" "headnoun" "e1"
"1846" "e1_18" 22 "c" 777 "1" "RCV" "e1"
"1847" "e1_18" 22 "c" 705 "1" "MainO" "e1"
"1848" "e1_18" 22 "c" 410 "1" "Adv" "e1"
"1849" "e1_18" 23 "d" 657 "1" "RCNP" "e1"
"1850" "e1_18" 23 "d" 450 "1" "Adv" "e1"
"1851" "e1_18" 23 "d" 4414 "1" "MainO" "e1"
"1852" "e1_18" 23 "d" 387 "1" "CL" "e1"
"1853" "e1_18" 23 "d" 355 "1" "de" "e1"
"1854" "e1_18" 23 "d" 593 "1" "headnoun" "e1"
"1855" "e1_18" 23 "d" 458 "1" "MainV" "e1"
"1856" "e1_18" 23 "d" 856 "1" "RCV" "e1"
"1857" "e1_18" 23 "d" 442 "1" "BEI" "e1"
"1858" "e1_18" 24 "a" 2249 "1" "MainO" "e1"
"1859" "e1_18" 24 "a" 1716 "1" "Adv" "e1"
"1860" "e1_18" 24 "a" 394 "1" "de" "e1"
"1861" "e1_18" 24 "a" 546 "1" "RCV" "e1"
"1862" "e1_18" 24 "a" 633 "1" "RCNP" "e1"
"1863" "e1_18" 24 "a" 458 "1" "MainV" "e1"
"1864" "e1_18" 24 "a" 928 "1" "headnoun" "e1"
"1865" "e1_18" 3 "d" 482 "1" "de" "e1"
"1866" "e1_18" 3 "d" 967 "1" "MainV" "e1"
"1867" "e1_18" 3 "d" 6348 "1" "MainO" "e1"
"1868" "e1_18" 3 "d" 1262 "1" "RCV" "e1"
"1869" "e1_18" 3 "d" 2503 "1" "headnoun" "e1"
"1870" "e1_18" 3 "d" 840 "1" "RCNP" "e1"
"1871" "e1_18" 3 "d" 625 "1" "Adv" "e1"
"1872" "e1_18" 3 "d" 578 "1" "CL" "e1"
"1873" "e1_18" 3 "d" 562 "1" "BEI" "e1"
"1874" "e1_18" 4 "a" 585 "1" "headnoun" "e1"
"1875" "e1_18" 4 "a" 561 "1" "MainV" "e1"
"1876" "e1_18" 4 "a" 911 "1" "de" "e1"
"1877" "e1_18" 4 "a" 2543 "1" "MainO" "e1"
"1878" "e1_18" 4 "a" 2233 "1" "Adv" "e1"
"1879" "e1_18" 4 "a" 2830 "1" "RCV" "e1"
"1880" "e1_18" 4 "a" 2360 "1" "RCNP" "e1"
"1881" "e1_18" 5 "b" 427 "1" "CL" "e1"
"1882" "e1_18" 5 "b" 832 "1" "Adv" "e1"
"1883" "e1_18" 5 "b" 657 "1" "headnoun" "e1"
"1884" "e1_18" 5 "b" 593 "1" "MainV" "e1"
"1885" "e1_18" 5 "b" 450 "1" "de" "e1"
"1886" "e1_18" 5 "b" 2034 "1" "RCV" "e1"
"1887" "e1_18" 5 "b" 840 "1" "RCNP" "e1"
"1888" "e1_18" 5 "b" 3109 "1" "MainO" "e1"
"1889" "e1_18" 6 "c" 1397 "1" "headnoun" "e1"
"1890" "e1_18" 6 "c" 673 "1" "BEI" "e1"
"1891" "e1_18" 6 "c" 593 "1" "Adv" "e1"
"1892" "e1_18" 6 "c" 513 "1" "de" "e1"
"1893" "e1_18" 6 "c" 538 "1" "RCNP" "e1"
"1894" "e1_18" 6 "c" 522 "1" "MainV" "e1"
"1895" "e1_18" 6 "c" 888 "1" "RCV" "e1"
"1896" "e1_18" 6 "c" 1955 "1" "MainO" "e1"
"1897" "e1_18" 7 "d" 442 "1" "BEI" "e1"
"1898" "e1_18" 7 "d" 442 "1" "de" "e1"
"1899" "e1_18" 7 "d" 538 "1" "CL" "e1"
"1900" "e1_18" 7 "d" 562 "1" "RCNP" "e1"
"1901" "e1_18" 7 "d" 529 "1" "MainV" "e1"
"1902" "e1_18" 7 "d" 792 "1" "RCV" "e1"
"1903" "e1_18" 7 "d" 1747 "1" "Adv" "e1"
"1904" "e1_18" 7 "d" 673 "1" "MainO" "e1"
"1905" "e1_18" 7 "d" 832 "1" "headnoun" "e1"
"1906" "e1_18" 8 "a" 514 "1" "RCNP" "e1"
"1907" "e1_18" 8 "a" 609 "1" "RCV" "e1"
"1908" "e1_18" 8 "a" 3117 "1" "MainO" "e1"
"1909" "e1_18" 8 "a" 1461 "1" "Adv" "e1"
"1910" "e1_18" 8 "a" 474 "1" "de" "e1"
"1911" "e1_18" 8 "a" 936 "1" "MainV" "e1"
"1912" "e1_18" 8 "a" 1684 "1" "headnoun" "e1"
"1913" "e1_18" 9 "b" 355 "1" "CL" "e1"
"1914" "e1_18" 9 "b" 355 "1" "de" "e1"
"1915" "e1_18" 9 "b" 490 "1" "Adv" "e1"
"1916" "e1_18" 9 "b" 570 "1" "headnoun" "e1"
"1917" "e1_18" 9 "b" 705 "1" "MainV" "e1"
"1918" "e1_18" 9 "b" 2862 "1" "MainO" "e1"
"1919" "e1_18" 9 "b" 833 "1" "RCNP" "e1"
"1920" "e1_18" 9 "b" 562 "1" "RCV" "e1"
"1921" "e1_19" 1 "c" 402 "1" "MainV" "e1"
"1922" "e1_19" 1 "c" 482 "1" "BEI" "e1"
"1923" "e1_19" 1 "c" 697 "1" "RCNP" "e1"
"1924" "e1_19" 1 "c" 482 "1" "Adv" "e1"
"1925" "e1_19" 1 "c" 474 "1" "RCV" "e1"
"1926" "e1_19" 1 "c" 434 "1" "headnoun" "e1"
"1927" "e1_19" 1 "c" 362 "1" "MainO" "e1"
"1928" "e1_19" 1 "c" 386 "1" "de" "e1"
"1929" "e1_19" 10 "d" 713 "1" "RCNP" "e1"
"1930" "e1_19" 10 "d" 442 "1" "RCV" "e1"
"1931" "e1_19" 10 "d" 403 "1" "CL" "e1"
"1932" "e1_19" 10 "d" 355 "1" "MainV" "e1"
"1933" "e1_19" 10 "d" 419 "1" "Adv" "e1"
"1934" "e1_19" 10 "d" 482 "1" "headnoun" "e1"
"1935" "e1_19" 10 "d" 403 "1" "MainO" "e1"
"1936" "e1_19" 10 "d" 570 "1" "BEI" "e1"
"1937" "e1_19" 10 "d" 419 "1" "de" "e1"
"1938" "e1_19" 11 "a" 394 "0" "de" "e1"
"1939" "e1_19" 11 "a" 625 "0" "RCNP" "e1"
"1940" "e1_19" 11 "a" 506 "0" "Adv" "e1"
"1941" "e1_19" 11 "a" 601 "0" "headnoun" "e1"
"1942" "e1_19" 11 "a" 466 "0" "MainV" "e1"
"1943" "e1_19" 11 "a" 458 "0" "RCV" "e1"
"1944" "e1_19" 11 "a" 514 "0" "MainO" "e1"
"1945" "e1_19" 12 "b" 681 "1" "CL" "e1"
"1946" "e1_19" 12 "b" 410 "1" "de" "e1"
"1947" "e1_19" 12 "b" 880 "1" "RCNP" "e1"
"1948" "e1_19" 12 "b" 545 "1" "headnoun" "e1"
"1949" "e1_19" 12 "b" 729 "1" "RCV" "e1"
"1950" "e1_19" 12 "b" 458 "1" "MainO" "e1"
"1951" "e1_19" 12 "b" 474 "1" "Adv" "e1"
"1952" "e1_19" 12 "b" 450 "1" "MainV" "e1"
"1953" "e1_19" 13 "c" 403 "1" "BEI" "e1"
"1954" "e1_19" 13 "c" 418 "1" "MainV" "e1"
"1955" "e1_19" 13 "c" 474 "1" "headnoun" "e1"
"1956" "e1_19" 13 "c" 713 "1" "RCNP" "e1"
"1957" "e1_19" 13 "c" 402 "1" "Adv" "e1"
"1958" "e1_19" 13 "c" 394 "1" "MainO" "e1"
"1959" "e1_19" 13 "c" 522 "1" "de" "e1"
"1960" "e1_19" 13 "c" 474 "1" "RCV" "e1"
"1961" "e1_19" 14 "d" 394 "1" "MainV" "e1"
"1962" "e1_19" 14 "d" 514 "1" "Adv" "e1"
"1963" "e1_19" 14 "d" 760 "1" "RCNP" "e1"
"1964" "e1_19" 14 "d" 681 "1" "CL" "e1"
"1965" "e1_19" 14 "d" 474 "1" "headnoun" "e1"
"1966" "e1_19" 14 "d" 553 "1" "de" "e1"
"1967" "e1_19" 14 "d" 713 "1" "BEI" "e1"
"1968" "e1_19" 14 "d" 856 "1" "RCV" "e1"
"1969" "e1_19" 14 "d" 474 "1" "MainO" "e1"
"1970" "e1_19" 15 "a" 410 "1" "MainO" "e1"
"1971" "e1_19" 15 "a" 418 "1" "headnoun" "e1"
"1972" "e1_19" 15 "a" 593 "1" "RCV" "e1"
"1973" "e1_19" 15 "a" 426 "1" "MainV" "e1"
"1974" "e1_19" 15 "a" 499 "1" "de" "e1"
"1975" "e1_19" 15 "a" 466 "1" "Adv" "e1"
"1976" "e1_19" 15 "a" 673 "1" "RCNP" "e1"
"1977" "e1_19" 16 "b" 665 "1" "headnoun" "e1"
"1978" "e1_19" 16 "b" 513 "1" "MainO" "e1"
"1979" "e1_19" 16 "b" 1644 "1" "CL" "e1"
"1980" "e1_19" 16 "b" 737 "1" "Adv" "e1"
"1981" "e1_19" 16 "b" 920 "1" "RCV" "e1"
"1982" "e1_19" 16 "b" 569 "1" "MainV" "e1"
"1983" "e1_19" 16 "b" 705 "1" "RCNP" "e1"
"1984" "e1_19" 16 "b" 1381 "1" "de" "e1"
"1985" "e1_19" 17 "c" 649 "1" "de" "e1"
"1986" "e1_19" 17 "c" 1365 "1" "headnoun" "e1"
"1987" "e1_19" 17 "c" 442 "1" "MainV" "e1"
"1988" "e1_19" 17 "c" 713 "1" "RCV" "e1"
"1989" "e1_19" 17 "c" 554 "1" "RCNP" "e1"
"1990" "e1_19" 17 "c" 482 "1" "MainO" "e1"
"1991" "e1_19" 17 "c" 387 "1" "BEI" "e1"
"1992" "e1_19" 17 "c" 546 "1" "Adv" "e1"
"1993" "e1_19" 18 "d" 403 "1" "CL" "e1"
"1994" "e1_19" 18 "d" 434 "1" "de" "e1"
"1995" "e1_19" 18 "d" 490 "1" "RCNP" "e1"
"1996" "e1_19" 18 "d" 386 "1" "MainO" "e1"
"1997" "e1_19" 18 "d" 370 "1" "MainV" "e1"
"1998" "e1_19" 18 "d" 434 "1" "Adv" "e1"
"1999" "e1_19" 18 "d" 418 "1" "BEI" "e1"
"2000" "e1_19" 18 "d" 482 "1" "RCV" "e1"
"2001" "e1_19" 18 "d" 434 "1" "headnoun" "e1"
"2002" "e1_19" 19 "a" 434 "1" "headnoun" "e1"
"2003" "e1_19" 19 "a" 418 "1" "MainV" "e1"
"2004" "e1_19" 19 "a" 473 "1" "Adv" "e1"
"2005" "e1_19" 19 "a" 618 "1" "RCNP" "e1"
"2006" "e1_19" 19 "a" 697 "1" "MainO" "e1"
"2007" "e1_19" 19 "a" 426 "1" "de" "e1"
"2008" "e1_19" 19 "a" 458 "1" "RCV" "e1"
"2009" "e1_19" 2 "d" 410 "1" "MainV" "e1"
"2010" "e1_19" 2 "d" 506 "1" "Adv" "e1"
"2011" "e1_19" 2 "d" 585 "1" "RCV" "e1"
"2012" "e1_19" 2 "d" 418 "1" "BEI" "e1"
"2013" "e1_19" 2 "d" 490 "1" "RCNP" "e1"
"2014" "e1_19" 2 "d" 402 "1" "de" "e1"
"2015" "e1_19" 2 "d" 466 "1" "headnoun" "e1"
"2016" "e1_19" 2 "d" 490 "1" "CL" "e1"
"2017" "e1_19" 2 "d" 426 "1" "MainO" "e1"
"2018" "e1_19" 20 "b" 712 "1" "MainV" "e1"
"2019" "e1_19" 20 "b" 967 "1" "headnoun" "e1"
"2020" "e1_19" 20 "b" 577 "1" "MainO" "e1"
"2021" "e1_19" 20 "b" 848 "1" "Adv" "e1"
"2022" "e1_19" 20 "b" 554 "1" "CL" "e1"
"2023" "e1_19" 20 "b" 378 "1" "de" "e1"
"2024" "e1_19" 20 "b" 1118 "1" "RCV" "e1"
"2025" "e1_19" 20 "b" 999 "1" "RCNP" "e1"
"2026" "e1_19" 21 "c" 633 "1" "MainV" "e1"
"2027" "e1_19" 21 "c" 1285 "1" "headnoun" "e1"
"2028" "e1_19" 21 "c" 657 "1" "de" "e1"
"2029" "e1_19" 21 "c" 1183 "1" "RCNP" "e1"
"2030" "e1_19" 21 "c" 497 "1" "Adv" "e1"
"2031" "e1_19" 21 "c" 1055 "1" "BEI" "e1"
"2032" "e1_19" 21 "c" 1181 "1" "RCV" "e1"
"2033" "e1_19" 21 "c" 601 "1" "MainO" "e1"
"2034" "e1_19" 22 "d" 753 "1" "RCV" "e1"
"2035" "e1_19" 22 "d" 570 "1" "BEI" "e1"
"2036" "e1_19" 22 "d" 1556 "1" "headnoun" "e1"
"2037" "e1_19" 22 "d" 1143 "1" "de" "e1"
"2038" "e1_19" 22 "d" 490 "1" "MainV" "e1"
"2039" "e1_19" 22 "d" 633 "1" "CL" "e1"
"2040" "e1_19" 22 "d" 450 "1" "MainO" "e1"
"2041" "e1_19" 22 "d" 450 "1" "Adv" "e1"
"2042" "e1_19" 22 "d" 943 "1" "RCNP" "e1"
"2043" "e1_19" 23 "a" 641 "1" "de" "e1"
"2044" "e1_19" 23 "a" 482 "1" "MainO" "e1"
"2045" "e1_19" 23 "a" 777 "1" "RCNP" "e1"
"2046" "e1_19" 23 "a" 545 "1" "Adv" "e1"
"2047" "e1_19" 23 "a" 593 "1" "RCV" "e1"
"2048" "e1_19" 23 "a" 904 "1" "headnoun" "e1"
"2049" "e1_19" 23 "a" 450 "1" "MainV" "e1"
"2050" "e1_19" 24 "b" 371 "1" "de" "e1"
"2051" "e1_19" 24 "b" 442 "1" "RCV" "e1"
"2052" "e1_19" 24 "b" 387 "1" "CL" "e1"
"2053" "e1_19" 24 "b" 426 "1" "RCNP" "e1"
"2054" "e1_19" 24 "b" 482 "1" "MainO" "e1"
"2055" "e1_19" 24 "b" 426 "1" "headnoun" "e1"
"2056" "e1_19" 24 "b" 498 "1" "Adv" "e1"
"2057" "e1_19" 24 "b" 506 "1" "MainV" "e1"
"2058" "e1_19" 3 "a" 721 "1" "RCV" "e1"
"2059" "e1_19" 3 "a" 521 "1" "Adv" "e1"
"2060" "e1_19" 3 "a" 1167 "1" "RCNP" "e1"
"2061" "e1_19" 3 "a" 378 "1" "MainO" "e1"
"2062" "e1_19" 3 "a" 673 "1" "de" "e1"
"2063" "e1_19" 3 "a" 434 "1" "MainV" "e1"
"2064" "e1_19" 3 "a" 721 "1" "headnoun" "e1"
"2065" "e1_19" 4 "b" 386 "1" "MainO" "e1"
"2066" "e1_19" 4 "b" 458 "1" "de" "e1"
"2067" "e1_19" 4 "b" 490 "1" "RCV" "e1"
"2068" "e1_19" 4 "b" 451 "1" "CL" "e1"
"2069" "e1_19" 4 "b" 442 "1" "headnoun" "e1"
"2070" "e1_19" 4 "b" 442 "1" "MainV" "e1"
"2071" "e1_19" 4 "b" 641 "1" "RCNP" "e1"
"2072" "e1_19" 4 "b" 426 "1" "Adv" "e1"
"2073" "e1_19" 5 "c" 888 "1" "RCV" "e1"
"2074" "e1_19" 5 "c" 490 "1" "headnoun" "e1"
"2075" "e1_19" 5 "c" 474 "1" "MainV" "e1"
"2076" "e1_19" 5 "c" 482 "1" "Adv" "e1"
"2077" "e1_19" 5 "c" 522 "1" "RCNP" "e1"
"2078" "e1_19" 5 "c" 418 "1" "de" "e1"
"2079" "e1_19" 5 "c" 442 "1" "BEI" "e1"
"2080" "e1_19" 5 "c" 466 "1" "MainO" "e1"
"2081" "e1_19" 6 "d" 633 "1" "MainV" "e1"
"2082" "e1_19" 6 "d" 530 "1" "CL" "e1"
"2083" "e1_19" 6 "d" 577 "1" "Adv" "e1"
"2084" "e1_19" 6 "d" 522 "1" "headnoun" "e1"
"2085" "e1_19" 6 "d" 832 "1" "RCNP" "e1"
"2086" "e1_19" 6 "d" 537 "1" "MainO" "e1"
"2087" "e1_19" 6 "d" 538 "1" "BEI" "e1"
"2088" "e1_19" 6 "d" 673 "1" "de" "e1"
"2089" "e1_19" 6 "d" 498 "1" "RCV" "e1"
"2090" "e1_19" 7 "a" 410 "1" "MainV" "e1"
"2091" "e1_19" 7 "a" 537 "1" "headnoun" "e1"
"2092" "e1_19" 7 "a" 442 "1" "Adv" "e1"
"2093" "e1_19" 7 "a" 410 "1" "de" "e1"
"2094" "e1_19" 7 "a" 386 "1" "MainO" "e1"
"2095" "e1_19" 7 "a" 458 "1" "RCV" "e1"
"2096" "e1_19" 7 "a" 538 "1" "RCNP" "e1"
"2097" "e1_19" 8 "b" 601 "1" "MainV" "e1"
"2098" "e1_19" 8 "b" 641 "1" "Adv" "e1"
"2099" "e1_19" 8 "b" 538 "1" "CL" "e1"
"2100" "e1_19" 8 "b" 617 "1" "RCNP" "e1"
"2101" "e1_19" 8 "b" 633 "1" "MainO" "e1"
"2102" "e1_19" 8 "b" 569 "1" "RCV" "e1"
"2103" "e1_19" 8 "b" 593 "1" "headnoun" "e1"
"2104" "e1_19" 8 "b" 466 "1" "de" "e1"
"2105" "e1_19" 9 "c" 1150 "1" "Adv" "e1"
"2106" "e1_19" 9 "c" 514 "1" "headnoun" "e1"
"2107" "e1_19" 9 "c" 522 "1" "RCNP" "e1"
"2108" "e1_19" 9 "c" 442 "1" "MainV" "e1"
"2109" "e1_19" 9 "c" 506 "1" "de" "e1"
"2110" "e1_19" 9 "c" 450 "1" "MainO" "e1"
"2111" "e1_19" 9 "c" 546 "1" "RCV" "e1"
"2112" "e1_19" 9 "c" 458 "1" "BEI" "e1"
"2113" "e1_2" 1 "b" 434 "1" "MainV" "e1"
"2114" "e1_2" 1 "b" 513 "1" "Adv" "e1"
"2115" "e1_2" 1 "b" 410 "1" "headnoun" "e1"
"2116" "e1_2" 1 "b" 617 "1" "MainO" "e1"
"2117" "e1_2" 1 "b" 339 "1" "CL" "e1"
"2118" "e1_2" 1 "b" 291 "1" "RCNP" "e1"
"2119" "e1_2" 1 "b" 816 "1" "de" "e1"
"2120" "e1_2" 1 "b" 498 "1" "RCV" "e1"
"2121" "e1_2" 10 "c" 394 "1" "de" "e1"
"2122" "e1_2" 10 "c" 299 "1" "BEI" "e1"
"2123" "e1_2" 10 "c" 363 "1" "Adv" "e1"
"2124" "e1_2" 10 "c" 371 "1" "RCNP" "e1"
"2125" "e1_2" 10 "c" 530 "1" "headnoun" "e1"
"2126" "e1_2" 10 "c" 426 "1" "MainV" "e1"
"2127" "e1_2" 10 "c" 371 "1" "RCV" "e1"
"2128" "e1_2" 10 "c" 506 "1" "MainO" "e1"
"2129" "e1_2" 11 "d" 299 "1" "headnoun" "e1"
"2130" "e1_2" 11 "d" 371 "1" "Adv" "e1"
"2131" "e1_2" 11 "d" 267 "1" "RCNP" "e1"
"2132" "e1_2" 11 "d" 251 "1" "RCV" "e1"
"2133" "e1_2" 11 "d" 427 "1" "de" "e1"
"2134" "e1_2" 11 "d" 912 "1" "MainO" "e1"
"2135" "e1_2" 11 "d" 259 "1" "BEI" "e1"
"2136" "e1_2" 11 "d" 530 "1" "MainV" "e1"
"2137" "e1_2" 11 "d" 252 "1" "CL" "e1"
"2138" "e1_2" 12 "a" 307 "1" "Adv" "e1"
"2139" "e1_2" 12 "a" 371 "1" "RCNP" "e1"
"2140" "e1_2" 12 "a" 419 "1" "MainO" "e1"
"2141" "e1_2" 12 "a" 219 "1" "headnoun" "e1"
"2142" "e1_2" 12 "a" 236 "1" "de" "e1"
"2143" "e1_2" 12 "a" 331 "1" "MainV" "e1"
"2144" "e1_2" 12 "a" 299 "1" "RCV" "e1"
"2145" "e1_2" 13 "b" 577 "1" "Adv" "e1"
"2146" "e1_2" 13 "b" 506 "1" "RCV" "e1"
"2147" "e1_2" 13 "b" 387 "1" "CL" "e1"
"2148" "e1_2" 13 "b" 410 "1" "de" "e1"
"2149" "e1_2" 13 "b" 434 "1" "RCNP" "e1"
"2150" "e1_2" 13 "b" 394 "1" "MainV" "e1"
"2151" "e1_2" 13 "b" 546 "1" "MainO" "e1"
"2152" "e1_2" 13 "b" 426 "1" "headnoun" "e1"
"2153" "e1_2" 14 "c" 315 "1" "MainV" "e1"
"2154" "e1_2" 14 "c" 315 "1" "Adv" "e1"
"2155" "e1_2" 14 "c" 283 "1" "RCNP" "e1"
"2156" "e1_2" 14 "c" 291 "1" "RCV" "e1"
"2157" "e1_2" 14 "c" 275 "1" "headnoun" "e1"
"2158" "e1_2" 14 "c" 323 "1" "BEI" "e1"
"2159" "e1_2" 14 "c" 347 "1" "MainO" "e1"
"2160" "e1_2" 14 "c" 299 "1" "de" "e1"
"2161" "e1_2" 15 "d" 354 "1" "MainO" "e1"
"2162" "e1_2" 15 "d" 355 "1" "Adv" "e1"
"2163" "e1_2" 15 "d" 204 "1" "de" "e1"
"2164" "e1_2" 15 "d" 283 "1" "RCV" "e1"
"2165" "e1_2" 15 "d" 228 "1" "CL" "e1"
"2166" "e1_2" 15 "d" 212 "1" "headnoun" "e1"
"2167" "e1_2" 15 "d" 267 "1" "MainV" "e1"
"2168" "e1_2" 15 "d" 243 "1" "RCNP" "e1"
"2169" "e1_2" 15 "d" 451 "1" "BEI" "e1"
"2170" "e1_2" 16 "a" 244 "1" "RCNP" "e1"
"2171" "e1_2" 16 "a" 275 "1" "RCV" "e1"
"2172" "e1_2" 16 "a" 307 "1" "MainV" "e1"
"2173" "e1_2" 16 "a" 2186 "1" "MainO" "e1"
"2174" "e1_2" 16 "a" 411 "1" "Adv" "e1"
"2175" "e1_2" 16 "a" 196 "1" "headnoun" "e1"
"2176" "e1_2" 16 "a" 259 "1" "de" "e1"
"2177" "e1_2" 17 "b" 315 "1" "MainO" "e1"
"2178" "e1_2" 17 "b" 299 "1" "de" "e1"
"2179" "e1_2" 17 "b" 228 "1" "RCNP" "e1"
"2180" "e1_2" 17 "b" 346 "1" "MainV" "e1"
"2181" "e1_2" 17 "b" 236 "1" "headnoun" "e1"
"2182" "e1_2" 17 "b" 228 "1" "CL" "e1"
"2183" "e1_2" 17 "b" 235 "1" "RCV" "e1"
"2184" "e1_2" 17 "b" 411 "1" "Adv" "e1"
"2185" "e1_2" 18 "c" 338 "1" "RCV" "e1"
"2186" "e1_2" 18 "c" 291 "1" "de" "e1"
"2187" "e1_2" 18 "c" 370 "1" "MainO" "e1"
"2188" "e1_2" 18 "c" 370 "1" "Adv" "e1"
"2189" "e1_2" 18 "c" 315 "1" "headnoun" "e1"
"2190" "e1_2" 18 "c" 991 "1" "RCNP" "e1"
"2191" "e1_2" 18 "c" 1628 "1" "MainV" "e1"
"2192" "e1_2" 18 "c" 339 "1" "BEI" "e1"
"2193" "e1_2" 19 "d" 689 "1" "CL" "e1"
"2194" "e1_2" 19 "d" 339 "1" "de" "e1"
"2195" "e1_2" 19 "d" 474 "1" "MainO" "e1"
"2196" "e1_2" 19 "d" 315 "1" "BEI" "e1"
"2197" "e1_2" 19 "d" 346 "1" "Adv" "e1"
"2198" "e1_2" 19 "d" 617 "1" "MainV" "e1"
"2199" "e1_2" 19 "d" 418 "1" "headnoun" "e1"
"2200" "e1_2" 19 "d" 291 "1" "RCV" "e1"
"2201" "e1_2" 19 "d" 458 "1" "RCNP" "e1"
"2202" "e1_2" 2 "c" 291 "1" "BEI" "e1"
"2203" "e1_2" 2 "c" 244 "1" "RCNP" "e1"
"2204" "e1_2" 2 "c" 323 "1" "RCV" "e1"
"2205" "e1_2" 2 "c" 354 "1" "MainO" "e1"
"2206" "e1_2" 2 "c" 307 "1" "de" "e1"
"2207" "e1_2" 2 "c" 267 "1" "Adv" "e1"
"2208" "e1_2" 2 "c" 426 "1" "MainV" "e1"
"2209" "e1_2" 2 "c" 227 "1" "headnoun" "e1"
"2210" "e1_2" 20 "a" 474 "0" "RCV" "e1"
"2211" "e1_2" 20 "a" 546 "0" "RCNP" "e1"
"2212" "e1_2" 20 "a" 3633 "0" "MainV" "e1"
"2213" "e1_2" 20 "a" 2806 "0" "MainO" "e1"
"2214" "e1_2" 20 "a" 744 "0" "Adv" "e1"
"2215" "e1_2" 20 "a" 474 "0" "de" "e1"
"2216" "e1_2" 20 "a" 569 "0" "headnoun" "e1"
"2217" "e1_2" 21 "b" 601 "1" "de" "e1"
"2218" "e1_2" 21 "b" 259 "1" "CL" "e1"
"2219" "e1_2" 21 "b" 370 "1" "MainV" "e1"
"2220" "e1_2" 21 "b" 816 "1" "RCV" "e1"
"2221" "e1_2" 21 "b" 434 "1" "headnoun" "e1"
"2222" "e1_2" 21 "b" 434 "1" "MainO" "e1"
"2223" "e1_2" 21 "b" 387 "1" "Adv" "e1"
"2224" "e1_2" 21 "b" 283 "1" "RCNP" "e1"
"2225" "e1_2" 22 "c" 315 "1" "MainV" "e1"
"2226" "e1_2" 22 "c" 244 "1" "RCV" "e1"
"2227" "e1_2" 22 "c" 291 "1" "Adv" "e1"
"2228" "e1_2" 22 "c" 458 "1" "de" "e1"
"2229" "e1_2" 22 "c" 951 "1" "MainO" "e1"
"2230" "e1_2" 22 "c" 251 "1" "RCNP" "e1"
"2231" "e1_2" 22 "c" 307 "1" "BEI" "e1"
"2232" "e1_2" 22 "c" 395 "1" "headnoun" "e1"
"2233" "e1_2" 23 "d" 394 "0" "BEI" "e1"
"2234" "e1_2" 23 "d" 434 "0" "headnoun" "e1"
"2235" "e1_2" 23 "d" 347 "0" "RCNP" "e1"
"2236" "e1_2" 23 "d" 434 "0" "MainV" "e1"
"2237" "e1_2" 23 "d" 577 "0" "MainO" "e1"
"2238" "e1_2" 23 "d" 792 "0" "RCV" "e1"
"2239" "e1_2" 23 "d" 434 "0" "Adv" "e1"
"2240" "e1_2" 23 "d" 363 "0" "CL" "e1"
"2241" "e1_2" 23 "d" 362 "0" "de" "e1"
"2242" "e1_2" 24 "a" 378 "1" "headnoun" "e1"
"2243" "e1_2" 24 "a" 442 "1" "Adv" "e1"
"2244" "e1_2" 24 "a" 331 "1" "RCV" "e1"
"2245" "e1_2" 24 "a" 355 "1" "MainV" "e1"
"2246" "e1_2" 24 "a" 450 "1" "de" "e1"
"2247" "e1_2" 24 "a" 395 "1" "RCNP" "e1"
"2248" "e1_2" 24 "a" 904 "1" "MainO" "e1"
"2249" "e1_2" 3 "d" 419 "1" "Adv" "e1"
"2250" "e1_2" 3 "d" 331 "1" "de" "e1"
"2251" "e1_2" 3 "d" 355 "1" "MainV" "e1"
"2252" "e1_2" 3 "d" 299 "1" "RCV" "e1"
"2253" "e1_2" 3 "d" 275 "1" "RCNP" "e1"
"2254" "e1_2" 3 "d" 363 "1" "MainO" "e1"
"2255" "e1_2" 3 "d" 244 "1" "CL" "e1"
