"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"224" "NP3" 108 "e4" 7 "b" 9 "NA" "RRT" 1248.319 "gram" "lo" 1 -1 -1 "german" "et"
"225" "NP3" 112 "e4" 7 "b" 9 "NA" "RRT" 685.08 "gram" "lo" 1 -1 -1 "german" "et"
"226" "NP3" 30 "e4" 7 "b" 9 "NA" "RRT" 798.56 "gram" "lo" 1 -1 -1 "german" "et"
"227" "NP3" 38 "e4" 7 "b" 9 "NA" "RRT" 811.164 "gram" "lo" 1 -1 -1 "german" "et"
"228" "NP3" 45 "e4" 7 "b" 9 "NA" "RRT" 142.91 "gram" "lo" 1 -1 -1 "german" "et"
"229" "NP3" 34 "e4" 7 "b" 9 "NA" "RRT" 403.509 "gram" "lo" 1 -1 -1 "german" "et"
"230" "NP3" 128 "e4" 7 "b" 9 "NA" "RRT" 58.852 "gram" "lo" 1 -1 -1 "german" "et"
"231" "NP3" 120 "e4" 7 "b" 9 "NA" "RRT" 874.192 "gram" "lo" 1 -1 -1 "german" "et"
"232" "NP3" 116 "e4" 7 "b" 9 "NA" "RRT" 605.24 "gram" "lo" 1 -1 -1 "german" "et"
"233" "NP3" 31 "e4" 7 "c" 9 "NA" "RRT" 1365.992 "ungram" "hi" -1 1 -1 "german" "et"
"234" "NP3" 35 "e4" 7 "c" 9 "NA" "RRT" 142.928 "ungram" "hi" -1 1 -1 "german" "et"
"235" "NP3" 50 "e4" 7 "c" 9 "NA" "RRT" 672.468 "ungram" "hi" -1 1 -1 "german" "et"
"236" "NP3" 42 "e4" 7 "c" 9 "NA" "RRT" 1088.527 "ungram" "hi" -1 1 -1 "german" "et"
"237" "NP3" 117 "e4" 7 "c" 9 "NA" "RRT" 613.653 "ungram" "hi" -1 1 -1 "german" "et"
"238" "NP3" 104 "e4" 7 "c" 9 "NA" "RRT" 563.206 "ungram" "hi" -1 1 -1 "german" "et"
"239" "NP3" 126 "e4" 7 "c" 9 "NA" "RRT" 386.697 "ungram" "hi" -1 1 -1 "german" "et"
"240" "NP3" 100 "e4" 7 "c" 9 "NA" "RRT" 193.34 "ungram" "hi" -1 1 -1 "german" "et"
"241" "NP3" 121 "e4" 7 "c" 9 "NA" "RRT" 832.181 "ungram" "hi" -1 1 -1 "german" "et"
"242" "NP3" 113 "e4" 7 "c" 9 "NA" "RRT" 100.895 "ungram" "hi" -1 1 -1 "german" "et"
"243" "NP3" 32 "e4" 7 "d" 9 "NA" "RRT" 769.171 "ungram" "lo" -1 -1 1 "german" "et"
"244" "NP3" 124 "e4" 7 "d" 9 "NA" "RRT" 630.437 "ungram" "lo" -1 -1 1 "german" "et"
"245" "NP3" 122 "e4" 7 "d" 9 "NA" "RRT" 1294.477 "ungram" "lo" -1 -1 1 "german" "et"
"246" "NP3" 118 "e4" 7 "d" 9 "NA" "RRT" 243.793 "ungram" "lo" -1 -1 1 "german" "et"
"247" "NP3" 40 "e4" 7 "d" 9 "NA" "RRT" 201.746 "ungram" "lo" -1 -1 1 "german" "et"
"248" "NP3" 114 "e4" 7 "d" 9 "NA" "RRT" 1958.557 "ungram" "lo" -1 -1 1 "german" "et"
"249" "NP3" 36 "e4" 7 "d" 9 "NA" "RRT" 332.047 "ungram" "lo" -1 -1 1 "german" "et"
"250" "NP3" 110 "e4" 7 "d" 9 "NA" "RRT" 1853.509 "ungram" "lo" -1 -1 1 "german" "et"
"251" "NP3" 43 "e4" 7 "d" 9 "NA" "RRT" 1391.177 "ungram" "lo" -1 -1 1 "german" "et"
"252" "NP3" 43 "e4" 8 "a" 9 "NA" "RRT" 1113.818 "gram" "hi" 1 1 1 "german" "et"
"253" "NP3" 124 "e4" 8 "a" 9 "NA" "RRT" 424.498 "gram" "hi" 1 1 1 "german" "et"
"254" "NP3" 118 "e4" 8 "a" 9 "NA" "RRT" 151.309 "gram" "hi" 1 1 1 "german" "et"
"255" "NP3" 36 "e4" 8 "a" 9 "NA" "RRT" 302.645 "gram" "hi" 1 1 1 "german" "et"
"256" "NP3" 32 "e4" 8 "a" 9 "NA" "RRT" 3190.068 "gram" "hi" 1 1 1 "german" "et"
"257" "NP3" 105 "e4" 8 "a" 9 "NA" "RRT" 466.549 "gram" "hi" 1 1 1 "german" "et"
"258" "NP3" 101 "e4" 8 "a" 9 "NA" "RRT" 575.84 "gram" "hi" 1 1 1 "german" "et"
"259" "NP3" 114 "e4" 8 "a" 9 "NA" "RRT" 3786.926 "gram" "hi" 1 1 1 "german" "et"
"260" "NP3" 110 "e4" 8 "a" 9 "NA" "RRT" 802.771 "gram" "hi" 1 1 1 "german" "et"
"261" "NP3" 122 "e4" 8 "a" 9 "NA" "RRT" 802.788 "gram" "hi" 1 1 1 "german" "et"
"262" "NP3" 33 "e4" 8 "b" 9 "NA" "RRT" 210.133 "gram" "lo" 1 -1 -1 "german" "et"
"263" "NP3" 41 "e4" 8 "b" 9 "NA" "RRT" 121.916 "gram" "lo" 1 -1 -1 "german" "et"
"264" "NP3" 106 "e4" 8 "b" 9 "NA" "RRT" 323.614 "gram" "lo" 1 -1 -1 "german" "et"
"265" "NP3" 48 "e4" 8 "b" 9 "NA" "RRT" 281.581 "gram" "lo" 1 -1 -1 "german" "et"
"266" "NP3" 125 "e4" 8 "b" 9 "NA" "RRT" 197.541 "gram" "lo" 1 -1 -1 "german" "et"
"267" "NP3" 102 "e4" 8 "b" 9 "NA" "RRT" 811.12 "gram" "lo" 1 -1 -1 "german" "et"
"268" "NP3" 49 "e4" 8 "c" 9 "NA" "RRT" 609.455 "ungram" "hi" -1 1 -1 "german" "et"
"269" "NP3" 38 "e4" 8 "c" 9 "NA" "RRT" 584.238 "ungram" "hi" -1 1 -1 "german" "et"
"270" "NP3" 34 "e4" 8 "c" 9 "NA" "RRT" 1164.28 "ungram" "hi" -1 1 -1 "german" "et"
"271" "NP3" 128 "e4" 8 "c" 9 "NA" "RRT" 290.002 "ungram" "hi" -1 1 -1 "german" "et"
"272" "NP3" 30 "e4" 8 "c" 9 "NA" "RRT" 247.97 "ungram" "hi" -1 1 -1 "german" "et"
"273" "NP3" 120 "e4" 8 "c" 9 "NA" "RRT" 870.023 "ungram" "hi" -1 1 -1 "german" "et"
"274" "NP3" 108 "e4" 8 "c" 9 "NA" "RRT" 1071.791 "ungram" "hi" -1 1 -1 "german" "et"
"275" "NP3" 116 "e4" 8 "c" 9 "NA" "RRT" 424.472 "ungram" "hi" -1 1 -1 "german" "et"
"276" "NP3" 117 "e4" 8 "d" 9 "NA" "RRT" 1508.944 "ungram" "lo" -1 -1 1 "german" "et"
"277" "NP3" 113 "e4" 8 "d" 9 "NA" "RRT" 252.165 "ungram" "lo" -1 -1 1 "german" "et"
"278" "NP3" 42 "e4" 8 "d" 9 "NA" "RRT" 1899.763 "ungram" "lo" -1 -1 1 "german" "et"
"279" "NP3" 31 "e4" 8 "d" 9 "NA" "RRT" 916.27 "ungram" "lo" -1 -1 1 "german" "et"
"280" "NP3" 35 "e4" 8 "d" 9 "NA" "RRT" 332.023 "ungram" "lo" -1 -1 1 "german" "et"
"281" "NP3" 39 "e4" 8 "d" 9 "NA" "RRT" 361.478 "ungram" "lo" -1 -1 1 "german" "et"
"282" "NP3" 104 "e4" 8 "d" 9 "NA" "RRT" 458.141 "ungram" "lo" -1 -1 1 "german" "et"
"283" "NP3" 50 "e4" 8 "d" 9 "NA" "RRT" 256.394 "ungram" "lo" -1 -1 1 "german" "et"
"284" "NP3" 121 "e4" 8 "d" 9 "NA" "RRT" 840.636 "ungram" "lo" -1 -1 1 "german" "et"
"285" "NP3" 42 "e4" 9 "a" 9 "NA" "RRT" 1185.241 "gram" "hi" 1 1 1 "german" "et"
"286" "NP3" 39 "e4" 9 "a" 9 "NA" "RRT" 151.315 "gram" "hi" 1 1 1 "german" "et"
"287" "NP3" 35 "e4" 9 "a" 9 "NA" "RRT" 142.918 "gram" "hi" 1 1 1 "german" "et"
"288" "NP3" 31 "e4" 9 "a" 9 "NA" "RRT" 441.28 "gram" "hi" 1 1 1 "german" "et"
"289" "NP3" 50 "e4" 9 "a" 9 "NA" "RRT" 735.539 "gram" "hi" 1 1 1 "german" "et"
"290" "NP3" 126 "e4" 9 "a" 9 "NA" "RRT" 857.421 "gram" "hi" 1 1 1 "german" "et"
"291" "NP3" 109 "e4" 9 "a" 9 "NA" "RRT" 546.385 "gram" "hi" 1 1 1 "german" "et"
"292" "NP3" 104 "e4" 9 "a" 9 "NA" "RRT" 130.296 "gram" "hi" 1 1 1 "german" "et"
"293" "NP3" 121 "e4" 9 "a" 9 "NA" "RRT" 264.785 "gram" "hi" 1 1 1 "german" "et"
"294" "NP3" 117 "e4" 9 "a" 9 "NA" "RRT" 659.892 "gram" "hi" 1 1 1 "german" "et"
"295" "NP3" 43 "e4" 9 "b" 9 "NA" "RRT" 323.643 "gram" "lo" 1 -1 -1 "german" "et"
"296" "NP3" 40 "e4" 9 "b" 9 "NA" "RRT" 516.974 "gram" "lo" 1 -1 -1 "german" "et"
"297" "NP3" 36 "e4" 9 "b" 9 "NA" "RRT" 159.72 "gram" "lo" 1 -1 -1 "german" "et"
"298" "NP3" 101 "e4" 9 "b" 9 "NA" "RRT" 1118.044 "gram" "lo" 1 -1 -1 "german" "et"
"299" "NP3" 32 "e4" 9 "b" 9 "NA" "RRT" 3807.955 "gram" "lo" 1 -1 -1 "german" "et"
"300" "NP3" 124 "e4" 9 "b" 9 "NA" "RRT" 252.173 "gram" "lo" 1 -1 -1 "german" "et"
"301" "NP3" 110 "e4" 9 "b" 9 "NA" "RRT" 525.383 "gram" "lo" 1 -1 -1 "german" "et"
"302" "NP3" 118 "e4" 9 "b" 9 "NA" "RRT" 685.099 "gram" "lo" 1 -1 -1 "german" "et"
"303" "NP3" 122 "e4" 9 "b" 9 "NA" "RRT" 3198.583 "gram" "lo" 1 -1 -1 "german" "et"
"304" "NP3" 102 "e4" 9 "c" 9 "NA" "RRT" 332.078 "ungram" "hi" -1 1 -1 "german" "et"
"305" "NP3" 125 "e4" 9 "c" 9 "NA" "RRT" 336.272 "ungram" "hi" -1 1 -1 "german" "et"
"306" "NP3" 33 "e4" 9 "c" 9 "NA" "RRT" 8.41 "ungram" "hi" -1 1 -1 "german" "et"
"307" "NP3" 30 "e4" 9 "d" 9 "NA" "RRT" 546.428 "ungram" "lo" -1 -1 1 "german" "et"
"308" "NP3" 34 "e4" 9 "d" 9 "NA" "RRT" 1017.105 "ungram" "lo" -1 -1 1 "german" "et"
"309" "NP3" 45 "e4" 9 "d" 9 "NA" "RRT" 1265.028 "ungram" "lo" -1 -1 1 "german" "et"
"310" "NP3" 112 "e4" 9 "d" 9 "NA" "RRT" 399.308 "ungram" "lo" -1 -1 1 "german" "et"
"311" "NP3" 108 "e4" 9 "d" 9 "NA" "RRT" 786.008 "ungram" "lo" -1 -1 1 "german" "et"
"312" "NP3" 107 "e4" 9 "d" 9 "NA" "RRT" 449.721 "ungram" "lo" -1 -1 1 "german" "et"
"313" "NP3" 103 "e4" 9 "d" 9 "NA" "RRT" 88.266 "ungram" "lo" -1 -1 1 "german" "et"
"314" "NP3" 120 "e4" 9 "d" 9 "NA" "RRT" 1210.504 "ungram" "lo" -1 -1 1 "german" "et"
"315" "NP3" 38 "e4" 9 "d" 9 "NA" "RRT" 1803.129 "ungram" "lo" -1 -1 1 "german" "et"
"316" "NP3" 116 "e4" 9 "d" 9 "NA" "RRT" 3211.13 "ungram" "lo" -1 -1 1 "german" "et"
"317" "NP3" 128 "e4" 9 "d" 9 "NA" "RRT" 247.965 "ungram" "lo" -1 -1 1 "german" "et"
"318" "NP3" 45 "e4" 10 "a" 9 "NA" "RRT" 105.08 "gram" "hi" 1 1 1 "german" "et"
"319" "NP3" 49 "e4" 10 "a" 9 "NA" "RRT" 491.775 "gram" "hi" 1 1 1 "german" "et"
"320" "NP3" 128 "e4" 10 "a" 9 "NA" "RRT" 315.21 "gram" "hi" 1 1 1 "german" "et"
"321" "NP3" 103 "e4" 10 "a" 9 "NA" "RRT" 273.194 "gram" "hi" 1 1 1 "german" "et"
"322" "NP3" 34 "e4" 10 "a" 9 "NA" "RRT" 853.222 "gram" "hi" 1 1 1 "german" "et"
"323" "NP3" 116 "e4" 10 "a" 9 "NA" "RRT" 643.048 "gram" "hi" 1 1 1 "german" "et"
"324" "NP3" 108 "e4" 10 "a" 9 "NA" "RRT" 1559.294 "gram" "hi" 1 1 1 "german" "et"
"325" "NP3" 38 "e4" 10 "a" 9 "NA" "RRT" 710.293 "gram" "hi" 1 1 1 "german" "et"
"326" "NP3" 120 "e4" 10 "a" 9 "NA" "RRT" 2004.808 "gram" "hi" 1 1 1 "german" "et"
"327" "NP3" 31 "e4" 10 "b" 9 "NA" "RRT" 1080.217 "gram" "lo" 1 -1 -1 "german" "et"
"328" "NP3" 50 "e4" 10 "b" 9 "NA" "RRT" 449.704 "gram" "lo" 1 -1 -1 "german" "et"
"329" "NP3" 46 "e4" 10 "b" 9 "NA" "RRT" 781.751 "gram" "lo" 1 -1 -1 "german" "et"
"330" "NP3" 42 "e4" 10 "b" 9 "NA" "RRT" 147.101 "gram" "lo" 1 -1 -1 "german" "et"
"331" "NP3" 39 "e4" 10 "b" 9 "NA" "RRT" 239.573 "gram" "lo" 1 -1 -1 "german" "et"
"332" "NP3" 121 "e4" 10 "b" 9 "NA" "RRT" 264.79 "gram" "lo" 1 -1 -1 "german" "et"
"333" "NP3" 36 "e4" 10 "c" 9 "NA" "RRT" 365.668 "ungram" "hi" -1 1 -1 "german" "et"
"334" "NP3" 32 "e4" 10 "c" 9 "NA" "RRT" 1723.185 "ungram" "hi" -1 1 -1 "german" "et"
"335" "NP3" 43 "e4" 10 "c" 9 "NA" "RRT" 920.458 "ungram" "hi" -1 1 -1 "german" "et"
"336" "NP3" 47 "e4" 10 "c" 9 "NA" "RRT" 294.216 "ungram" "hi" -1 1 -1 "german" "et"
"337" "NP3" 124 "e4" 10 "c" 9 "NA" "RRT" 210.153 "ungram" "hi" -1 1 -1 "german" "et"
"338" "NP3" 101 "e4" 10 "c" 9 "NA" "RRT" 327.831 "ungram" "hi" -1 1 -1 "german" "et"
"339" "NP3" 118 "e4" 10 "c" 9 "NA" "RRT" 8.402 "ungram" "hi" -1 1 -1 "german" "et"
"340" "NP3" 110 "e4" 10 "c" 9 "NA" "RRT" 105.07 "ungram" "hi" -1 1 -1 "german" "et"
"341" "NP3" 114 "e4" 10 "c" 9 "NA" "RRT" 1374.385 "ungram" "hi" -1 1 -1 "german" "et"
"342" "NP3" 122 "e4" 10 "c" 9 "NA" "RRT" 348.86 "ungram" "hi" -1 1 -1 "german" "et"
"343" "NP3" 29 "e4" 10 "d" 9 "NA" "RRT" 294.215 "ungram" "lo" -1 -1 1 "german" "et"
"344" "NP3" 102 "e4" 10 "d" 9 "NA" "RRT" 437.146 "ungram" "lo" -1 -1 1 "german" "et"
"345" "NP3" 125 "e4" 10 "d" 9 "NA" "RRT" 121.885 "ungram" "lo" -1 -1 1 "german" "et"
"346" "NP3" 106 "e4" 10 "d" 9 "NA" "RRT" 235.385 "ungram" "lo" -1 -1 1 "german" "et"
"347" "NP3" 48 "e4" 10 "d" 9 "NA" "RRT" 516.987 "ungram" "lo" -1 -1 1 "german" "et"
"348" "NP3" 123 "e4" 10 "d" 9 "NA" "RRT" 449.707 "ungram" "lo" -1 -1 1 "german" "et"
"349" "NP3" 33 "e4" 10 "d" 9 "NA" "RRT" 453.946 "ungram" "lo" -1 -1 1 "german" "et"
"350" "NP3" 119 "e4" 10 "d" 9 "NA" "RRT" 743.931 "ungram" "lo" -1 -1 1 "german" "et"
"351" "NP3" 44 "e4" 10 "d" 9 "NA" "RRT" 134.503 "ungram" "lo" -1 -1 1 "german" "et"
"352" "NP3" 102 "e4" 11 "a" 9 "NA" "RRT" 895.232 "gram" "hi" 1 1 1 "german" "et"
"353" "NP3" 41 "e4" 11 "a" 9 "NA" "RRT" 479.173 "gram" "hi" 1 1 1 "german" "et"
"354" "NP3" 33 "e4" 11 "a" 9 "NA" "RRT" 252.183 "gram" "hi" 1 1 1 "german" "et"
"355" "NP3" 44 "e4" 11 "a" 9 "NA" "RRT" 1487.822 "gram" "hi" 1 1 1 "german" "et"
"356" "NP3" 115 "e4" 11 "a" 9 "NA" "RRT" 2311.653 "gram" "hi" 1 1 1 "german" "et"
"357" "NP3" 119 "e4" 11 "a" 9 "NA" "RRT" 46.233 "gram" "hi" 1 1 1 "german" "et"
"358" "NP3" 125 "e4" 11 "a" 9 "NA" "RRT" 579.992 "gram" "hi" 1 1 1 "german" "et"
"359" "NP3" 108 "e4" 11 "b" 9 "NA" "RRT" 546.394 "gram" "lo" 1 -1 -1 "german" "et"
"360" "NP3" 45 "e4" 11 "b" 9 "NA" "RRT" 739.749 "gram" "lo" 1 -1 -1 "german" "et"
"361" "NP3" 103 "e4" 11 "b" 9 "NA" "RRT" 117.688 "gram" "lo" 1 -1 -1 "german" "et"
"362" "NP3" 30 "e4" 11 "b" 9 "NA" "RRT" 214.352 "gram" "lo" 1 -1 -1 "german" "et"
"363" "NP3" 120 "e4" 11 "b" 9 "NA" "RRT" 344.622 "gram" "lo" 1 -1 -1 "german" "et"
"364" "NP3" 34 "e4" 11 "b" 9 "NA" "RRT" 1395.384 "gram" "lo" 1 -1 -1 "german" "et"
"365" "NP3" 107 "e4" 11 "b" 9 "NA" "RRT" 516.961 "gram" "lo" 1 -1 -1 "german" "et"
"366" "NP3" 116 "e4" 11 "b" 9 "NA" "RRT" 941.449 "gram" "lo" 1 -1 -1 "german" "et"
"367" "NP3" 38 "e4" 11 "b" 9 "NA" "RRT" 613.642 "gram" "lo" 1 -1 -1 "german" "et"
"368" "NP3" 117 "e4" 11 "c" 9 "NA" "RRT" 1294.523 "ungram" "hi" -1 1 -1 "german" "et"
"369" "NP3" 121 "e4" 11 "c" 9 "NA" "RRT" 235.369 "ungram" "hi" -1 1 -1 "german" "et"
"370" "NP3" 42 "e4" 11 "c" 9 "NA" "RRT" 1668.573 "ungram" "hi" -1 1 -1 "german" "et"
"371" "NP3" 39 "e4" 11 "c" 9 "NA" "RRT" 113.479 "ungram" "hi" -1 1 -1 "german" "et"
"372" "NP3" 113 "e4" 11 "c" 9 "NA" "RRT" 395.055 "ungram" "hi" -1 1 -1 "german" "et"
"373" "NP3" 50 "e4" 11 "c" 9 "NA" "RRT" 395.067 "ungram" "hi" -1 1 -1 "german" "et"
"374" "NP3" 35 "e4" 11 "c" 9 "NA" "RRT" 201.741 "ungram" "hi" -1 1 -1 "german" "et"
"375" "NP3" 31 "e4" 11 "c" 9 "NA" "RRT" 1101.155 "ungram" "hi" -1 1 -1 "german" "et"
"376" "NP3" 104 "e4" 11 "c" 9 "NA" "RRT" 428.733 "ungram" "hi" -1 1 -1 "german" "et"
"377" "NP3" 32 "e4" 11 "d" 9 "NA" "RRT" 474.949 "ungram" "lo" -1 -1 1 "german" "et"
"378" "NP3" 43 "e4" 11 "d" 9 "NA" "RRT" 512.763 "ungram" "lo" -1 -1 1 "german" "et"
"379" "NP3" 122 "e4" 11 "d" 9 "NA" "RRT" 1008.728 "ungram" "lo" -1 -1 1 "german" "et"
"380" "NP3" 110 "e4" 11 "d" 9 "NA" "RRT" 727.139 "ungram" "lo" -1 -1 1 "german" "et"
"381" "NP3" 124 "e4" 11 "d" 9 "NA" "RRT" 462.369 "ungram" "lo" -1 -1 1 "german" "et"
"382" "NP3" 118 "e4" 11 "d" 9 "NA" "RRT" 395.085 "ungram" "lo" -1 -1 1 "german" "et"
"383" "NP3" 114 "e4" 11 "d" 9 "NA" "RRT" 1605.57 "ungram" "lo" -1 -1 1 "german" "et"
"384" "NP3" 47 "e4" 11 "d" 9 "NA" "RRT" 344.634 "ungram" "lo" -1 -1 1 "german" "et"
"385" "NP3" 101 "e4" 11 "d" 9 "NA" "RRT" 466.549 "ungram" "lo" -1 -1 1 "german" "et"
"386" "NP3" 32 "e4" 12 "a" 9 "NA" "RRT" 1185.264 "gram" "hi" 1 1 1 "german" "et"
"387" "NP3" 114 "e4" 12 "a" 9 "NA" "RRT" 2433.544 "gram" "hi" 1 1 1 "german" "et"
"388" "NP3" 36 "e4" 12 "a" 9 "NA" "RRT" 924.685 "gram" "hi" 1 1 1 "german" "et"
"389" "NP3" 110 "e4" 12 "a" 9 "NA" "RRT" 1080.155 "gram" "hi" 1 1 1 "german" "et"
"390" "NP3" 105 "e4" 12 "a" 9 "NA" "RRT" 210.141 "gram" "hi" 1 1 1 "german" "et"
"391" "NP3" 101 "e4" 12 "a" 9 "NA" "RRT" 1029.735 "gram" "hi" 1 1 1 "german" "et"
"392" "NP3" 43 "e4" 12 "a" 9 "NA" "RRT" 588.431 "gram" "hi" 1 1 1 "german" "et"
"393" "NP3" 124 "e4" 12 "a" 9 "NA" "RRT" 474.894 "gram" "hi" 1 1 1 "german" "et"
"394" "NP3" 122 "e4" 12 "a" 9 "NA" "RRT" 764.942 "gram" "hi" 1 1 1 "german" "et"
"395" "NP3" 41 "e4" 12 "b" 9 "NA" "RRT" 260.6 "gram" "lo" 1 -1 -1 "german" "et"
"396" "NP3" 37 "e4" 12 "b" 9 "NA" "RRT" 798.563 "gram" "lo" 1 -1 -1 "german" "et"
"397" "NP3" 33 "e4" 12 "b" 9 "NA" "RRT" 386.683 "gram" "lo" 1 -1 -1 "german" "et"
"398" "NP3" 44 "e4" 12 "b" 9 "NA" "RRT" 479.146 "gram" "lo" 1 -1 -1 "german" "et"
"399" "NP3" 119 "e4" 12 "b" 9 "NA" "RRT" 697.693 "gram" "lo" 1 -1 -1 "german" "et"
"400" "NP3" 102 "e4" 12 "b" 9 "NA" "RRT" 777.526 "gram" "lo" 1 -1 -1 "german" "et"
"401" "NP3" 125 "e4" 12 "b" 9 "NA" "RRT" 634.622 "gram" "lo" 1 -1 -1 "german" "et"
"402" "NP3" 123 "e4" 12 "b" 9 "NA" "RRT" 172.323 "gram" "lo" 1 -1 -1 "german" "et"
"403" "NP3" 115 "e4" 12 "b" 9 "NA" "RRT" 147.133 "gram" "lo" 1 -1 -1 "german" "et"
"404" "NP3" 120 "e4" 12 "c" 9 "NA" "RRT" 294.203 "ungram" "hi" -1 1 -1 "german" "et"
"405" "NP3" 116 "e4" 12 "c" 9 "NA" "RRT" 353.083 "ungram" "hi" -1 1 -1 "german" "et"
"406" "NP3" 107 "e4" 12 "c" 9 "NA" "RRT" 491.735 "ungram" "hi" -1 1 -1 "german" "et"
"407" "NP3" 49 "e4" 12 "c" 9 "NA" "RRT" 605.221 "ungram" "hi" -1 1 -1 "german" "et"
"408" "NP3" 38 "e4" 12 "c" 9 "NA" "RRT" 1340.764 "ungram" "hi" -1 1 -1 "german" "et"
"409" "NP3" 108 "e4" 12 "c" 9 "NA" "RRT" 857.407 "ungram" "hi" -1 1 -1 "german" "et"
"410" "NP3" 30 "e4" 12 "c" 9 "NA" "RRT" 878.422 "ungram" "hi" -1 1 -1 "german" "et"
"411" "NP3" 34 "e4" 12 "c" 9 "NA" "RRT" 4005.402 "ungram" "hi" -1 1 -1 "german" "et"
"412" "NP3" 50 "e4" 12 "d" 9 "NA" "RRT" 537.984 "ungram" "lo" -1 -1 1 "german" "et"
"413" "NP3" 109 "e4" 12 "d" 9 "NA" "RRT" 991.915 "ungram" "lo" -1 -1 1 "german" "et"
"414" "NP3" 31 "e4" 12 "d" 9 "NA" "RRT" 268.995 "ungram" "lo" -1 -1 1 "german" "et"
"415" "NP3" 126 "e4" 12 "d" 9 "NA" "RRT" 1332.368 "ungram" "lo" -1 -1 1 "german" "et"
"416" "NP3" 121 "e4" 12 "d" 9 "NA" "RRT" 1008.756 "ungram" "lo" -1 -1 1 "german" "et"
"417" "NP3" 117 "e4" 12 "d" 9 "NA" "RRT" 844.804 "ungram" "lo" -1 -1 1 "german" "et"
"418" "NP3" 113 "e4" 12 "d" 9 "NA" "RRT" 516.961 "ungram" "lo" -1 -1 1 "german" "et"
"419" "NP3" 104 "e4" 12 "d" 9 "NA" "RRT" 420.288 "ungram" "lo" -1 -1 1 "german" "et"
"420" "NP3" 42 "e4" 12 "d" 9 "NA" "RRT" 1197.902 "ungram" "lo" -1 -1 1 "german" "et"
"421" "NP3" 35 "e4" 12 "d" 9 "NA" "RRT" 353.07 "ungram" "lo" -1 -1 1 "german" "et"
"422" "NP3" 39 "e4" 12 "d" 9 "NA" "RRT" 1097.003 "ungram" "lo" -1 -1 1 "german" "et"
"423" "V3" 50 "e4" 1 "a" 9 "NA" "RRT" 634.644 "gram" "hi" 1 1 1 "german" "et"
"424" "V3" 31 "e4" 1 "a" 9 "NA" "RRT" 1676.968 "gram" "hi" 1 1 1 "german" "et"
"425" "V3" 104 "e4" 1 "a" 9 "NA" "RRT" 155.524 "gram" "hi" 1 1 1 "german" "et"
"426" "V3" 42 "e4" 1 "a" 9 "NA" "RRT" 3181.666 "gram" "hi" 1 1 1 "german" "et"
"427" "V3" 39 "e4" 1 "a" 9 "NA" "RRT" 1113.792 "gram" "hi" 1 1 1 "german" "et"
"428" "V3" 126 "e4" 1 "a" 9 "NA" "RRT" 289.995 "gram" "hi" 1 1 1 "german" "et"
"429" "V3" 117 "e4" 1 "a" 9 "NA" "RRT" 1803.069 "gram" "hi" 1 1 1 "german" "et"
"430" "V3" 121 "e4" 1 "a" 9 "NA" "RRT" 3669.217 "gram" "hi" 1 1 1 "german" "et"
"431" "V3" 43 "e4" 1 "b" 9 "NA" "RRT" 252.171 "gram" "lo" 1 -1 -1 "german" "et"
"432" "V3" 36 "e4" 1 "b" 9 "NA" "RRT" 264.789 "gram" "lo" 1 -1 -1 "german" "et"
"433" "V3" 32 "e4" 1 "b" 9 "NA" "RRT" 2383.137 "gram" "lo" 1 -1 -1 "german" "et"
"434" "V3" 114 "e4" 1 "b" 9 "NA" "RRT" 1466.806 "gram" "lo" 1 -1 -1 "german" "et"
"435" "V3" 101 "e4" 1 "b" 9 "NA" "RRT" 348.854 "gram" "lo" 1 -1 -1 "german" "et"
"436" "V3" 110 "e4" 1 "b" 9 "NA" "RRT" 512.787 "gram" "lo" 1 -1 -1 "german" "et"
"437" "V3" 118 "e4" 1 "b" 9 "NA" "RRT" 310.996 "gram" "lo" 1 -1 -1 "german" "et"
"438" "V3" 122 "e4" 1 "b" 9 "NA" "RRT" 596.842 "gram" "lo" 1 -1 -1 "german" "et"
"439" "V3" 33 "e4" 1 "c" 9 "NA" "RRT" 685.124 "ungram" "hi" -1 1 -1 "german" "et"
"440" "V3" 111 "e4" 1 "c" 9 "NA" "RRT" 294.232 "ungram" "hi" -1 1 -1 "german" "et"
"441" "V3" 115 "e4" 1 "c" 9 "NA" "RRT" 37.822 "ungram" "hi" -1 1 -1 "german" "et"
"442" "V3" 125 "e4" 1 "c" 9 "NA" "RRT" 651.494 "ungram" "hi" -1 1 -1 "german" "et"
"443" "V3" 44 "e4" 1 "c" 9 "NA" "RRT" 302.595 "ungram" "hi" -1 1 -1 "german" "et"
"444" "V3" 102 "e4" 1 "c" 9 "NA" "RRT" 416.096 "ungram" "hi" -1 1 -1 "german" "et"
"445" "V3" 48 "e4" 1 "c" 9 "NA" "RRT" 1693.812 "ungram" "hi" -1 1 -1 "german" "et"
"446" "V3" 123 "e4" 1 "c" 9 "NA" "RRT" 311.025 "ungram" "hi" -1 1 -1 "german" "et"
"447" "V3" 30 "e4" 1 "d" 9 "NA" "RRT" 239.565 "ungram" "lo" -1 -1 1 "german" "et"
"448" "V3" 34 "e4" 1 "d" 9 "NA" "RRT" 1483.646 "ungram" "lo" -1 -1 1 "german" "et"
"449" "V3" 45 "e4" 1 "d" 9 "NA" "RRT" 365.674 "ungram" "lo" -1 -1 1 "german" "et"
