"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"33" "NP3" 3 "e2" 6 "d" 5 "NA" "RRT" 752 "ungram" "lo" -1 -1 1 "english" "et"
"34" "NP3" 3 "e2" 12 "b" 5 "NA" "RRT" 172 "gram" "lo" 1 -1 -1 "english" "et"
"35" "NP3" 3 "e2" 4 "b" 5 "NA" "RRT" 256 "gram" "lo" 1 -1 -1 "english" "et"
"36" "NP3" 3 "e2" 13 "c" 5 "NA" "RRT" 344 "ungram" "hi" -1 1 -1 "english" "et"
"37" "NP3" 4 "e2" 16 "c" 5 "NA" "RRT" 1924 "ungram" "hi" -1 1 -1 "english" "et"
"38" "NP3" 4 "e2" 2 "a" 5 "NA" "RRT" 1204 "gram" "hi" 1 1 1 "english" "et"
"39" "NP3" 4 "e2" 13 "d" 5 "NA" "RRT" 1560 "ungram" "lo" -1 -1 1 "english" "et"
"40" "NP3" 4 "e2" 15 "b" 5 "NA" "RRT" 4132 "gram" "lo" 1 -1 -1 "english" "et"
"41" "NP3" 4 "e2" 1 "d" 5 "NA" "RRT" 2632 "ungram" "lo" -1 -1 1 "english" "et"
"42" "NP3" 4 "e2" 6 "a" 5 "NA" "RRT" 2912 "gram" "hi" 1 1 1 "english" "et"
"43" "NP3" 4 "e2" 4 "c" 5 "NA" "RRT" 3200 "ungram" "hi" -1 1 -1 "english" "et"
"44" "NP3" 4 "e2" 14 "a" 5 "NA" "RRT" 2364 "gram" "hi" 1 1 1 "english" "et"
"45" "NP3" 4 "e2" 5 "d" 5 "NA" "RRT" 1420 "ungram" "lo" -1 -1 1 "english" "et"
"46" "NP3" 4 "e2" 3 "b" 5 "NA" "RRT" 1904 "gram" "lo" 1 -1 -1 "english" "et"
"47" "NP3" 4 "e2" 8 "c" 5 "NA" "RRT" 1720 "ungram" "hi" -1 1 -1 "english" "et"
"48" "NP3" 4 "e2" 7 "b" 5 "NA" "RRT" 1620 "gram" "lo" 1 -1 -1 "english" "et"
"49" "NP3" 4 "e2" 9 "d" 5 "NA" "RRT" 128 "ungram" "lo" -1 -1 1 "english" "et"
"50" "NP3" 4 "e2" 10 "a" 5 "NA" "RRT" 1420 "gram" "hi" 1 1 1 "english" "et"
"51" "NP3" 4 "e2" 12 "c" 5 "NA" "RRT" 328 "ungram" "hi" -1 1 -1 "english" "et"
"52" "NP3" 5 "e2" 2 "b" 5 "NA" "RRT" 256 "gram" "lo" 1 -1 -1 "english" "et"
"53" "NP3" 5 "e2" 4 "d" 5 "NA" "RRT" 1540 "ungram" "lo" -1 -1 1 "english" "et"
"54" "NP3" 5 "e2" 9 "a" 5 "NA" "RRT" 1220 "gram" "hi" 1 1 1 "english" "et"
"55" "NP3" 5 "e2" 12 "d" 5 "NA" "RRT" 600 "ungram" "lo" -1 -1 1 "english" "et"
"56" "NP3" 5 "e2" 7 "c" 5 "NA" "RRT" 1636 "ungram" "hi" -1 1 -1 "english" "et"
"57" "NP3" 5 "e2" 5 "a" 5 "NA" "RRT" 856 "gram" "hi" 1 1 1 "english" "et"
"58" "NP3" 5 "e2" 16 "d" 5 "NA" "RRT" 184 "ungram" "lo" -1 -1 1 "english" "et"
"59" "NP3" 5 "e2" 14 "b" 5 "NA" "RRT" 1996 "gram" "lo" 1 -1 -1 "english" "et"
"60" "NP3" 5 "e2" 6 "b" 5 "NA" "RRT" 260 "gram" "lo" 1 -1 -1 "english" "et"
"61" "NP3" 5 "e2" 15 "c" 5 "NA" "RRT" 180 "ungram" "hi" -1 1 -1 "english" "et"
"62" "NP3" 5 "e2" 1 "a" 5 "NA" "RRT" 536 "gram" "hi" 1 1 1 "english" "et"
"63" "NP3" 5 "e2" 8 "d" 5 "NA" "RRT" 668 "ungram" "lo" -1 -1 1 "english" "et"
"64" "NP3" 5 "e2" 10 "b" 5 "NA" "RRT" 480 "gram" "lo" 1 -1 -1 "english" "et"
"65" "NP3" 5 "e2" 13 "a" 5 "NA" "RRT" 1848 "gram" "hi" 1 1 1 "english" "et"
"66" "NP3" 5 "e2" 3 "c" 5 "NA" "RRT" 852 "ungram" "hi" -1 1 -1 "english" "et"
"67" "NP3" 6 "e2" 4 "a" 5 "NA" "RRT" 1176 "gram" "hi" 1 1 1 "english" "et"
"68" "NP3" 6 "e2" 9 "b" 5 "NA" "RRT" 816 "gram" "lo" 1 -1 -1 "english" "et"
"69" "NP3" 6 "e2" 10 "c" 5 "NA" "RRT" 632 "ungram" "hi" -1 1 -1 "english" "et"
"70" "NP3" 6 "e2" 5 "b" 5 "NA" "RRT" 1008 "gram" "lo" 1 -1 -1 "english" "et"
"71" "NP3" 6 "e2" 8 "a" 5 "NA" "RRT" 2240 "gram" "hi" 1 1 1 "english" "et"
"72" "NP3" 6 "e2" 2 "c" 5 "NA" "RRT" 492 "ungram" "hi" -1 1 -1 "english" "et"
"73" "NP3" 6 "e2" 12 "a" 5 "NA" "RRT" 1476 "gram" "hi" 1 1 1 "english" "et"
"74" "NP3" 6 "e2" 14 "c" 5 "NA" "RRT" 1220 "ungram" "hi" -1 1 -1 "english" "et"
"75" "NP3" 6 "e2" 16 "a" 5 "NA" "RRT" 1280 "gram" "hi" 1 1 1 "english" "et"
"76" "NP3" 6 "e2" 1 "b" 5 "NA" "RRT" 2208 "gram" "lo" 1 -1 -1 "english" "et"
"77" "NP3" 6 "e2" 3 "d" 5 "NA" "RRT" 492 "ungram" "lo" -1 -1 1 "english" "et"
"78" "NP3" 6 "e2" 7 "d" 5 "NA" "RRT" 644 "ungram" "lo" -1 -1 1 "english" "et"
"79" "NP3" 6 "e2" 15 "d" 5 "NA" "RRT" 620 "ungram" "lo" -1 -1 1 "english" "et"
"80" "NP3" 7 "e2" 5 "c" 5 "NA" "RRT" 2432 "ungram" "hi" -1 1 -1 "english" "et"
"81" "NP3" 7 "e2" 2 "d" 5 "NA" "RRT" 944 "ungram" "lo" -1 -1 1 "english" "et"
"82" "NP3" 7 "e2" 12 "b" 5 "NA" "RRT" 368 "gram" "lo" 1 -1 -1 "english" "et"
"83" "NP3" 7 "e2" 15 "a" 5 "NA" "RRT" 636 "gram" "hi" 1 1 1 "english" "et"
"84" "NP3" 7 "e2" 3 "a" 5 "NA" "RRT" 356 "gram" "hi" 1 1 1 "english" "et"
"85" "NP3" 7 "e2" 4 "b" 5 "NA" "RRT" 488 "gram" "lo" 1 -1 -1 "english" "et"
"86" "NP3" 7 "e2" 6 "d" 5 "NA" "RRT" 1116 "ungram" "lo" -1 -1 1 "english" "et"
"87" "NP3" 7 "e2" 10 "d" 5 "NA" "RRT" 412 "ungram" "lo" -1 -1 1 "english" "et"
"88" "NP3" 7 "e2" 8 "b" 5 "NA" "RRT" 340 "gram" "lo" 1 -1 -1 "english" "et"
"89" "NP3" 7 "e2" 1 "c" 5 "NA" "RRT" 208 "ungram" "hi" -1 1 -1 "english" "et"
"90" "NP3" 8 "e2" 12 "c" 5 "NA" "RRT" 1236 "ungram" "hi" -1 1 -1 "english" "et"
"91" "NP3" 8 "e2" 7 "b" 5 "NA" "RRT" 1032 "gram" "lo" 1 -1 -1 "english" "et"
"92" "NP3" 8 "e2" 4 "c" 5 "NA" "RRT" 592 "ungram" "hi" -1 1 -1 "english" "et"
"93" "NP3" 8 "e2" 10 "a" 5 "NA" "RRT" 1348 "gram" "hi" 1 1 1 "english" "et"
"94" "NP3" 8 "e2" 2 "a" 5 "NA" "RRT" 1540 "gram" "hi" 1 1 1 "english" "et"
"95" "NP3" 8 "e2" 8 "c" 5 "NA" "RRT" 1516 "ungram" "hi" -1 1 -1 "english" "et"
"96" "NP3" 8 "e2" 15 "b" 5 "NA" "RRT" 1856 "gram" "lo" 1 -1 -1 "english" "et"
"97" "NP3" 8 "e2" 3 "b" 5 "NA" "RRT" 476 "gram" "lo" 1 -1 -1 "english" "et"
"98" "NP3" 8 "e2" 9 "d" 5 "NA" "RRT" 2332 "ungram" "lo" -1 -1 1 "english" "et"
"99" "NP3" 8 "e2" 1 "d" 5 "NA" "RRT" 644 "ungram" "lo" -1 -1 1 "english" "et"
"100" "NP3" 8 "e2" 14 "a" 5 "NA" "RRT" 400 "gram" "hi" 1 1 1 "english" "et"
"101" "NP3" 8 "e2" 13 "d" 5 "NA" "RRT" 1780 "ungram" "lo" -1 -1 1 "english" "et"
"102" "NP3" 8 "e2" 5 "d" 5 "NA" "RRT" 480 "ungram" "lo" -1 -1 1 "english" "et"
"103" "NP3" 8 "e2" 6 "a" 5 "NA" "RRT" 352 "gram" "hi" 1 1 1 "english" "et"
"104" "NP3" 8 "e2" 16 "c" 5 "NA" "RRT" 212 "ungram" "hi" -1 1 -1 "english" "et"
"105" "NP3" 9 "e2" 16 "d" 5 "NA" "RRT" 956 "ungram" "lo" -1 -1 1 "english" "et"
"106" "NP3" 9 "e2" 12 "d" 5 "NA" "RRT" 1508 "ungram" "lo" -1 -1 1 "english" "et"
"107" "NP3" 9 "e2" 4 "d" 5 "NA" "RRT" 1696 "ungram" "lo" -1 -1 1 "english" "et"
"108" "NP3" 9 "e2" 2 "b" 5 "NA" "RRT" 532 "gram" "lo" 1 -1 -1 "english" "et"
"109" "NP3" 9 "e2" 14 "b" 5 "NA" "RRT" 552 "gram" "lo" 1 -1 -1 "english" "et"
"110" "NP3" 9 "e2" 13 "a" 5 "NA" "RRT" 868 "gram" "hi" 1 1 1 "english" "et"
"111" "NP3" 9 "e2" 15 "c" 5 "NA" "RRT" 688 "ungram" "hi" -1 1 -1 "english" "et"
"112" "NP3" 9 "e2" 7 "c" 5 "NA" "RRT" 996 "ungram" "hi" -1 1 -1 "english" "et"
"113" "NP3" 9 "e2" 10 "b" 5 "NA" "RRT" 188 "gram" "lo" 1 -1 -1 "english" "et"
"114" "NP3" 9 "e2" 5 "a" 5 "NA" "RRT" 652 "gram" "hi" 1 1 1 "english" "et"
"115" "NP3" 9 "e2" 9 "a" 5 "NA" "RRT" 620 "gram" "hi" 1 1 1 "english" "et"
"116" "NP3" 9 "e2" 6 "b" 5 "NA" "RRT" 592 "gram" "lo" 1 -1 -1 "english" "et"
"117" "NP3" 9 "e2" 1 "a" 5 "NA" "RRT" 1300 "gram" "hi" 1 1 1 "english" "et"
"118" "NP3" 10 "e2" 15 "d" 5 "NA" "RRT" 560 "ungram" "lo" -1 -1 1 "english" "et"
"119" "NP3" 10 "e2" 1 "b" 5 "NA" "RRT" 100 "gram" "lo" 1 -1 -1 "english" "et"
"120" "NP3" 11 "e2" 10 "d" 5 "NA" "RRT" 3008 "ungram" "lo" -1 -1 1 "english" "et"
"121" "NP3" 11 "e2" 14 "d" 5 "NA" "RRT" 1196 "ungram" "lo" -1 -1 1 "english" "et"
"122" "NP3" 11 "e2" 15 "a" 5 "NA" "RRT" 472 "gram" "hi" 1 1 1 "english" "et"
"123" "NP3" 11 "e2" 5 "c" 5 "NA" "RRT" 1300 "ungram" "hi" -1 1 -1 "english" "et"
"124" "NP3" 11 "e2" 4 "b" 5 "NA" "RRT" 724 "gram" "lo" 1 -1 -1 "english" "et"
"125" "NP3" 11 "e2" 1 "c" 5 "NA" "RRT" 288 "ungram" "hi" -1 1 -1 "english" "et"
"126" "NP3" 11 "e2" 9 "c" 5 "NA" "RRT" 764 "ungram" "hi" -1 1 -1 "english" "et"
"127" "NP3" 11 "e2" 7 "a" 5 "NA" "RRT" 660 "gram" "hi" 1 1 1 "english" "et"
"128" "NP3" 11 "e2" 3 "a" 5 "NA" "RRT" 248 "gram" "hi" 1 1 1 "english" "et"
"129" "NP3" 11 "e2" 2 "d" 5 "NA" "RRT" 1084 "ungram" "lo" -1 -1 1 "english" "et"
"130" "NP3" 11 "e2" 16 "b" 5 "NA" "RRT" 288 "gram" "lo" 1 -1 -1 "english" "et"
"131" "NP3" 12 "e2" 12 "c" 5 "NA" "RRT" 256 "ungram" "hi" -1 1 -1 "english" "et"
"132" "NP3" 12 "e2" 15 "b" 5 "NA" "RRT" 500 "gram" "lo" 1 -1 -1 "english" "et"
"133" "NP3" 12 "e2" 2 "a" 5 "NA" "RRT" 1504 "gram" "hi" 1 1 1 "english" "et"
"134" "NP3" 12 "e2" 5 "d" 5 "NA" "RRT" 268 "ungram" "lo" -1 -1 1 "english" "et"
"135" "NP3" 12 "e2" 13 "d" 5 "NA" "RRT" 280 "ungram" "lo" -1 -1 1 "english" "et"
"136" "NP3" 12 "e2" 1 "d" 5 "NA" "RRT" 332 "ungram" "lo" -1 -1 1 "english" "et"
"137" "NP3" 12 "e2" 7 "b" 5 "NA" "RRT" 964 "gram" "lo" 1 -1 -1 "english" "et"
"138" "NP3" 12 "e2" 14 "a" 5 "NA" "RRT" 748 "gram" "hi" 1 1 1 "english" "et"
"139" "NP3" 12 "e2" 16 "c" 5 "NA" "RRT" 1148 "ungram" "hi" -1 1 -1 "english" "et"
"140" "NP3" 12 "e2" 8 "c" 5 "NA" "RRT" 1384 "ungram" "hi" -1 1 -1 "english" "et"
"141" "NP3" 12 "e2" 6 "a" 5 "NA" "RRT" 2396 "gram" "hi" 1 1 1 "english" "et"
"142" "NP3" 12 "e2" 9 "d" 5 "NA" "RRT" 128 "ungram" "lo" -1 -1 1 "english" "et"
"143" "NP3" 12 "e2" 10 "a" 5 "NA" "RRT" 1028 "gram" "hi" 1 1 1 "english" "et"
"144" "NP3" 12 "e2" 3 "b" 5 "NA" "RRT" 1020 "gram" "lo" 1 -1 -1 "english" "et"
"145" "NP3" 13 "e2" 6 "b" 5 "NA" "RRT" 188 "gram" "lo" 1 -1 -1 "english" "et"
"146" "NP3" 13 "e2" 9 "a" 5 "NA" "RRT" 1388 "gram" "hi" 1 1 1 "english" "et"
"147" "NP3" 13 "e2" 15 "c" 5 "NA" "RRT" 404 "ungram" "hi" -1 1 -1 "english" "et"
"148" "NP3" 13 "e2" 3 "c" 5 "NA" "RRT" 472 "ungram" "hi" -1 1 -1 "english" "et"
"149" "NP3" 13 "e2" 8 "d" 5 "NA" "RRT" 1048 "ungram" "lo" -1 -1 1 "english" "et"
"150" "NP3" 13 "e2" 2 "b" 5 "NA" "RRT" 172 "gram" "lo" 1 -1 -1 "english" "et"
"151" "NP3" 13 "e2" 5 "a" 5 "NA" "RRT" 4040 "gram" "hi" 1 1 1 "english" "et"
"152" "NP3" 13 "e2" 14 "b" 5 "NA" "RRT" 584 "gram" "lo" 1 -1 -1 "english" "et"
"153" "NP3" 13 "e2" 13 "a" 5 "NA" "RRT" 1268 "gram" "hi" 1 1 1 "english" "et"
"154" "NP3" 13 "e2" 10 "b" 5 "NA" "RRT" 880 "gram" "lo" 1 -1 -1 "english" "et"
"155" "NP3" 13 "e2" 1 "a" 5 "NA" "RRT" 272 "gram" "hi" 1 1 1 "english" "et"
"156" "NP3" 13 "e2" 4 "d" 5 "NA" "RRT" 180 "ungram" "lo" -1 -1 1 "english" "et"
"157" "NP3" 13 "e2" 16 "d" 5 "NA" "RRT" 800 "ungram" "lo" -1 -1 1 "english" "et"
"158" "NP3" 13 "e2" 12 "d" 5 "NA" "RRT" 4056 "ungram" "lo" -1 -1 1 "english" "et"
"159" "NP3" 13 "e2" 7 "c" 5 "NA" "RRT" 764 "ungram" "hi" -1 1 -1 "english" "et"
"160" "NP3" 14 "e2" 10 "c" 5 "NA" "RRT" 468 "ungram" "hi" -1 1 -1 "english" "et"
"161" "NP3" 14 "e2" 7 "d" 5 "NA" "RRT" 656 "ungram" "lo" -1 -1 1 "english" "et"
"162" "NP3" 14 "e2" 2 "c" 5 "NA" "RRT" 1064 "ungram" "hi" -1 1 -1 "english" "et"
"163" "NP3" 14 "e2" 13 "b" 5 "NA" "RRT" 396 "gram" "lo" 1 -1 -1 "english" "et"
"164" "NP3" 14 "e2" 9 "b" 5 "NA" "RRT" 440 "gram" "lo" 1 -1 -1 "english" "et"
"165" "NP3" 14 "e2" 8 "a" 5 "NA" "RRT" 548 "gram" "hi" 1 1 1 "english" "et"
"166" "NP3" 14 "e2" 1 "b" 5 "NA" "RRT" 680 "gram" "lo" 1 -1 -1 "english" "et"
"167" "NP3" 14 "e2" 3 "d" 5 "NA" "RRT" 1076 "ungram" "lo" -1 -1 1 "english" "et"
"168" "NP3" 14 "e2" 4 "a" 5 "NA" "RRT" 2464 "gram" "hi" 1 1 1 "english" "et"
"169" "NP3" 14 "e2" 12 "a" 5 "NA" "RRT" 1344 "gram" "hi" 1 1 1 "english" "et"
"170" "NP3" 14 "e2" 5 "b" 5 "NA" "RRT" 160 "gram" "lo" 1 -1 -1 "english" "et"
"171" "NP3" 14 "e2" 16 "a" 5 "NA" "RRT" 596 "gram" "hi" 1 1 1 "english" "et"
"172" "NP3" 14 "e2" 14 "c" 5 "NA" "RRT" 1532 "ungram" "hi" -1 1 -1 "english" "et"
"173" "NP3" 14 "e2" 6 "c" 5 "NA" "RRT" 624 "ungram" "hi" -1 1 -1 "english" "et"
"174" "NP3" 14 "e2" 15 "d" 5 "NA" "RRT" 1328 "ungram" "lo" -1 -1 1 "english" "et"
"175" "NP3" 15 "e2" 6 "d" 5 "NA" "RRT" 488 "ungram" "lo" -1 -1 1 "english" "et"
"176" "NP3" 15 "e2" 15 "a" 5 "NA" "RRT" 124 "gram" "hi" 1 1 1 "english" "et"
"177" "NP3" 15 "e2" 10 "d" 5 "NA" "RRT" 384 "ungram" "lo" -1 -1 1 "english" "et"
"178" "NP3" 15 "e2" 2 "d" 5 "NA" "RRT" 132 "ungram" "lo" -1 -1 1 "english" "et"
"179" "NP3" 15 "e2" 14 "d" 5 "NA" "RRT" 244 "ungram" "lo" -1 -1 1 "english" "et"
"180" "NP3" 15 "e2" 3 "a" 5 "NA" "RRT" 164 "gram" "hi" 1 1 1 "english" "et"
"181" "NP3" 15 "e2" 1 "c" 5 "NA" "RRT" 336 "ungram" "hi" -1 1 -1 "english" "et"
"182" "NP3" 15 "e2" 7 "a" 5 "NA" "RRT" 56 "gram" "hi" 1 1 1 "english" "et"
"183" "NP3" 15 "e2" 12 "b" 5 "NA" "RRT" 976 "gram" "lo" 1 -1 -1 "english" "et"
"184" "NP3" 15 "e2" 13 "c" 5 "NA" "RRT" 1020 "ungram" "hi" -1 1 -1 "english" "et"
"185" "NP3" 15 "e2" 4 "b" 5 "NA" "RRT" 556 "gram" "lo" 1 -1 -1 "english" "et"
"186" "NP3" 15 "e2" 16 "b" 5 "NA" "RRT" 788 "gram" "lo" 1 -1 -1 "english" "et"
"187" "NP3" 15 "e2" 5 "c" 5 "NA" "RRT" 1744 "ungram" "hi" -1 1 -1 "english" "et"
"188" "NP3" 16 "e2" 14 "a" 5 "NA" "RRT" 340 "gram" "hi" 1 1 1 "english" "et"
"189" "NP3" 16 "e2" 5 "d" 5 "NA" "RRT" 120 "ungram" "lo" -1 -1 1 "english" "et"
"190" "NP3" 16 "e2" 13 "d" 5 "NA" "RRT" 384 "ungram" "lo" -1 -1 1 "english" "et"
"191" "NP3" 16 "e2" 1 "d" 5 "NA" "RRT" 208 "ungram" "lo" -1 -1 1 "english" "et"
"192" "NP3" 16 "e2" 8 "c" 5 "NA" "RRT" 628 "ungram" "hi" -1 1 -1 "english" "et"
"193" "NP3" 16 "e2" 7 "b" 5 "NA" "RRT" 644 "gram" "lo" 1 -1 -1 "english" "et"
"194" "NP3" 16 "e2" 9 "d" 5 "NA" "RRT" 980 "ungram" "lo" -1 -1 1 "english" "et"
"195" "NP3" 16 "e2" 12 "c" 5 "NA" "RRT" 460 "ungram" "hi" -1 1 -1 "english" "et"
"196" "NP3" 16 "e2" 4 "c" 5 "NA" "RRT" 200 "ungram" "hi" -1 1 -1 "english" "et"
"197" "NP3" 17 "e2" 5 "a" 5 "NA" "RRT" 1320 "gram" "hi" 1 1 1 "english" "et"
"198" "NP3" 17 "e2" 3 "c" 5 "NA" "RRT" 1260 "ungram" "hi" -1 1 -1 "english" "et"
"199" "NP3" 17 "e2" 6 "b" 5 "NA" "RRT" 1336 "gram" "lo" 1 -1 -1 "english" "et"
"200" "NP3" 17 "e2" 9 "a" 5 "NA" "RRT" 788 "gram" "hi" 1 1 1 "english" "et"
"201" "NP3" 17 "e2" 2 "b" 5 "NA" "RRT" 2024 "gram" "lo" 1 -1 -1 "english" "et"
"202" "NP3" 17 "e2" 15 "c" 5 "NA" "RRT" 1344 "ungram" "hi" -1 1 -1 "english" "et"
"203" "NP3" 17 "e2" 14 "b" 5 "NA" "RRT" 324 "gram" "lo" 1 -1 -1 "english" "et"
"204" "NP3" 17 "e2" 4 "d" 5 "NA" "RRT" 1096 "ungram" "lo" -1 -1 1 "english" "et"
"205" "NP3" 17 "e2" 13 "a" 5 "NA" "RRT" 2568 "gram" "hi" 1 1 1 "english" "et"
"206" "NP3" 17 "e2" 7 "c" 5 "NA" "RRT" 216 "ungram" "hi" -1 1 -1 "english" "et"
"207" "NP3" 17 "e2" 1 "a" 5 "NA" "RRT" 388 "gram" "hi" 1 1 1 "english" "et"
"208" "NP3" 17 "e2" 16 "d" 5 "NA" "RRT" 752 "ungram" "lo" -1 -1 1 "english" "et"
"209" "NP3" 17 "e2" 12 "d" 5 "NA" "RRT" 940 "ungram" "lo" -1 -1 1 "english" "et"
"210" "NP3" 17 "e2" 8 "d" 5 "NA" "RRT" 636 "ungram" "lo" -1 -1 1 "english" "et"
"211" "NP3" 18 "e2" 5 "b" 5 "NA" "RRT" 220 "gram" "lo" 1 -1 -1 "english" "et"
"212" "NP3" 18 "e2" 6 "c" 5 "NA" "RRT" 528 "ungram" "hi" -1 1 -1 "english" "et"
"213" "NP3" 18 "e2" 15 "d" 5 "NA" "RRT" 612 "ungram" "lo" -1 -1 1 "english" "et"
"214" "NP3" 18 "e2" 4 "a" 5 "NA" "RRT" 180 "gram" "hi" 1 1 1 "english" "et"
"215" "NP3" 18 "e2" 1 "b" 5 "NA" "RRT" 480 "gram" "lo" 1 -1 -1 "english" "et"
"216" "NP3" 18 "e2" 2 "c" 5 "NA" "RRT" 60 "ungram" "hi" -1 1 -1 "english" "et"
"217" "NP3" 18 "e2" 13 "b" 5 "NA" "RRT" 1048 "gram" "lo" 1 -1 -1 "english" "et"
"218" "NP3" 18 "e2" 12 "a" 5 "NA" "RRT" 104 "gram" "hi" 1 1 1 "english" "et"
"219" "NP3" 18 "e2" 8 "a" 5 "NA" "RRT" 796 "gram" "hi" 1 1 1 "english" "et"
"220" "NP3" 18 "e2" 10 "c" 5 "NA" "RRT" 376 "ungram" "hi" -1 1 -1 "english" "et"
"221" "NP3" 18 "e2" 3 "d" 5 "NA" "RRT" 304 "ungram" "lo" -1 -1 1 "english" "et"
"222" "NP3" 19 "e2" 5 "c" 5 "NA" "RRT" 768 "ungram" "hi" -1 1 -1 "english" "et"
"223" "NP3" 19 "e2" 7 "a" 5 "NA" "RRT" 188 "gram" "hi" 1 1 1 "english" "et"
"224" "NP3" 19 "e2" 6 "d" 5 "NA" "RRT" 572 "ungram" "lo" -1 -1 1 "english" "et"
"225" "NP3" 19 "e2" 8 "b" 5 "NA" "RRT" 396 "gram" "lo" 1 -1 -1 "english" "et"
"226" "NP3" 19 "e2" 1 "c" 5 "NA" "RRT" 136 "ungram" "hi" -1 1 -1 "english" "et"
"227" "NP3" 19 "e2" 3 "a" 5 "NA" "RRT" 364 "gram" "hi" 1 1 1 "english" "et"
"228" "NP3" 19 "e2" 12 "b" 5 "NA" "RRT" 556 "gram" "lo" 1 -1 -1 "english" "et"
"229" "NP3" 19 "e2" 16 "b" 5 "NA" "RRT" 544 "gram" "lo" 1 -1 -1 "english" "et"
"230" "NP3" 19 "e2" 4 "b" 5 "NA" "RRT" 1096 "gram" "lo" 1 -1 -1 "english" "et"
"231" "NP3" 19 "e2" 13 "c" 5 "NA" "RRT" 1132 "ungram" "hi" -1 1 -1 "english" "et"
"232" "NP3" 19 "e2" 10 "d" 5 "NA" "RRT" 364 "ungram" "lo" -1 -1 1 "english" "et"
