subject, item, itempos, targetpos, condition, proficiency, V1, V2, V3, NP1, NP2, PP1, PP2, PP3
de8, i1, 69, 8, -1, 9, 5.780744, NaN, 5.899897, 5.897154, 6.021023, 6.167516, 5.805135, 5.940171
de9, i11, 7, 0, 1, 14, 6.504288, 6.232448, 6.647688, 6.182085, 6.516193, 6.214608, 6.214608, 6.320768
de9, i16, 13, 1, -1, 14, 6.167516, NaN, 6.214608, 6.291569, 7.025538, 6.336826, 6.001415, 6.776507
de9, i10, 20, 1, -1, 14, 6.363028, NaN, 6.595781, 6.131226, 6.504288, 6.214608, 6.095825, 6.165418
de9, i12, 24, 1, -1, 14, 6.095825, NaN, 6.349139, 6.584791, 6.516193, 6.182085, 6.059123, 7.010312
de9, i3, 31, 1, 1, 14, 6.584791, 6.214608, 6.756932, 6.198479, 6.232448, 6.148468, 6.040255, 6.095825
de9, i8, 33, 2, -1, 14, 6.551080, NaN, 6.879356, 6.133398, 6.148468, 6.216606, 6.040255, 6.171701
de9, i7, 36, 2, 1, 14, 6.261492, 6.562444, 6.306275, 6.246107, 6.584791, 6.133398, 6.059123, 6.320768
de9, i14, 40, 3, -1, 14, 6.416732, NaN, 6.040255, 6.276643, 5.855072, 5.897154, 5.877736, 6.845880
de9, i4, 44, 3, -1, 14, 5.981414, NaN, 6.480045, 5.983936, 6.113682, 6.529419, 6.148468, 6.131226
de9, i1, 50, 3, 1, 14, 6.042633, 5.874931, 6.131226, 6.095825, 6.919684, 6.182085, 6.021023, 6.529419
de9, i13, 52, 4, 1, 14, 6.003887, 6.148468, 6.131226, 6.276643, 6.278521, 6.113682, 6.001415, 6.113682
de9, i2, 55, 5, -1, 14, 6.150603, NaN, 6.077642, 6.198479, 6.862758, 5.918894, 6.148468, 7.334982
de9, i15, 60, 5, 1, 14, 6.429719, 6.291569, 6.230481, 6.182085, 6.306275, 6.165418, 6.150603, 5.897154
de9, i6, 62, 6, -1, 14, 6.728629, NaN, 6.669498, 6.059123, 6.246107, 6.131226, 5.961005, 6.584791
de9, i5, 66, 6, 1, 14, 6.095825, 6.214608, 6.699500, 6.165418, 6.040255, 6.021023, 5.921578, 6.606650
de9, i9, 69, 7, 1, 14, 6.376727, 5.961005, 6.628041, 5.983936, 5.897154, 5.918894, 5.852202, 5.874931
